text,label
"申花众多新面孔亮相南昌 朱骏欧洲选帅顾虑重重 新浪体育讯 北京时间10月28日下午2时30分,申花 微博 全队来到了南昌八一体育场进行赛前适应场地训练。由于从上午起南昌下起了蒙蒙细雨,原本质量就一般的球场草皮在雨水的浸润下愈发显得糟糕,草皮稀疏、踩上去松软泥泞,球场的个别区域甚至出现了大坑,于是就在申花进行训练的同时,球场的工作人员也在忙碌着为球场填坑。而根据天气预报显示,明天下午的比赛很有可能在小雨中进行,泥泞的球场势必会给双方的技战术发挥带来颇大的影响。 备战南昌申花众多新面孔",体育
"新基金600亿元省着花 短线建仓难有大收益 基金热点11月新成立基金建仓如履薄冰 11月份,A股市场震荡起伏,新基金规模迎来了井喷式增长,募资规模超过600亿元,加上本月待发基金,新基金拟建仓资金将超过千亿元。不少业内人士冀望于新基金建仓资金将对A股市场的企稳反弹起积极作用。不过,据观察,相比10月份成立的新基金迫不及待的建仓态度,11月成立的新基金步伐明显放缓。 本报记者 吴倩 11月新成立基金募资逾600亿元 财汇统计数据显示,11月成立的新基金多达18只,合计募资规模达到6",财经
"伊朗倾向石油减产 力挺油价维持百美元以上 见习记者 吴家明 本报讯 昨日,伊朗驻石油输出国组织 OPEC 负责人Mohammad Ali Khatibi在接受媒体采访时透露,在9月9日OPEC于维也纳召开的会议上,伊朗将倾向减产。 伊朗是OPEC第二大石油生产国。Moham-mad Ali Khatibi表示,伊朗希望OPEC成员国能够保持原油交易市场的平衡,油价下跌将减少投资者的热情。他指出,目前国际原油市场供求不平衡,供大于求,暗示伊朗倾向于减产。 伊朗石油部长努扎里表示,",财经
"总决赛女排怎取开门红 一制胜法宝可再灭07年冠军 新浪体育讯 16日刚刚在大奖赛香港站以3:1战胜荷兰队,北京时间19日中午,在日本举行大奖赛总决赛的首场比赛,又将在中、荷两支女排之间展开。荷兰队是2007年大奖赛总决赛冠军,当时,她们正是首战以3:2胜中国,开了个好头,最终五战五胜,夺冠荣归。这次又是两队先行遭遇,中国队须做好充分准备,严防对手旧戏重演。 荷兰女排卷土重来 小塞林格执教荷兰队以来,最好的成绩就推2007年大奖赛总决赛的冠军了。当时,她们战胜中国队后,又依此3:1胜意大",体育
"图文- 世锦赛 土耳其64-81美国 胜利的那一刻 9月12日,美国队球员庆祝胜利。当日,在土耳其伊斯坦布尔举行的2010年男篮世锦赛决赛中,美国队以81比64战胜土耳其队夺得冠军,土耳其队获得亚军。 新华社记者才扬摄",体育
"2011年福建成人高考网报8月10日至30日 通讯员 陈振标 记者 李玉燕 林芹 福建成考招生网昨天公布,今年成人高校招生工作时间确定,网报时间为8月10日-30日,现场信息确认为9月1日-7日,全国统一考试为10月15日-16日。 预计成绩查询为11月2日,集中录取为12月5日-15日,录取结果查询为12月16日。网报阶段,考生自行登录福建省成人高考招生信息网进行操作。 据了解,江苏科大、福建商专、福建电大、闽江学院、泉州医专厦门教学点开始接受学生报名,初中生可报考,第一志愿均可",教育
"聊城一高分考生未被山大正式录取 自认被忽悠 聊城一考生被山东大学预录取,并拿到了预录取通知书,没想到最终却没有被山东大学录取。25日,山东大学招生办一负责人表示,考生预录取后未被录取确实存在。 聊城市民李先生介绍,6月27日,还没有到填报高考志愿时间,山东大学招生老师到聊城一中宣传招生政策,同时希望部分高分考生与学校达成预录取协议。根据协议,考生成绩凡是超过一本分数线60分,且在本科第一批次第一志愿填报山东大学的,该校将承诺录取。 李先生的女儿小妍 化名 今年高考成绩是理科627",教育
"2010考研政治试题特点详解及2011年复习建议 芦欣 通过对今年考题的解剖分析,我们得到了深刻的启示,尤其会对2011年考研朋友们提供有益的帮助。 一.2010年试题的一般特点 1.考查范围五门课程,分别所占分数: 马克思主义基本原理:单项选择题4题4分,多项选择题4题8分,分析题1题10分,共22分。 毛泽东思想概论与中国特点社会主义:单项选择题6题6分,多项选择题7题14分,分析题1题10分,共30分。 中国近现代史纲要:单项选择题1题1分,多项选择题2题4分,分析题1题10分。",教育
"避险加剧短期波动 金属不改趋势性上涨 宝城期货 程小勇 政策调控更利于经济健康复苏和持续增长,基本金属后市更加受益于实体经济复苏和金融市场稳定:“高盛”事件将是经济复苏过程中的小插曲,该事件本身就暗示各国加强金融监管利于金融市场稳定,防止虚拟经济和实体经济脱钩;国内房地产调控重磅出击,打压投机炒房,为部分过热行业降温,利于国内经济结构调整和持续健康发展。 16日,美国证券委员会指控高盛集团涉嫌欺诈,而“高盛”事件本身就说明了全球都在加强金融监管,以防止金融衍生品投机行为过度",财经
"伊朗主帅:担心中国主场哨 亚运会他们赢得不公平 新浪体育讯 北京时间8月30日消息,ISNA新闻社对伊朗主教练马蒂奇进行了一次专访,在采访中伊朗主帅表示目前球队核心哈达迪状态出色,在亚锦赛上他们期待能夺得三连冠,而目前最担心的问题是中国的主场哨会对伊朗不利。 在被问到如何看待现在中国男篮低迷的状态时,伊朗主帅马蒂奇说:“中国拥有很多出色的球员,他们对抗不错而且也有速度,而更重要的是他们是这次亚锦赛的东道主,在广州亚运会上中国队就曾在不公平的环境下战胜了我们,中国男篮的实力是很强,不过",体育
"5月基金经理变动23人次 证券时报记者 程俊琳 本报讯 据天相统计,5月共有23则基金经理变动公告,涉及14家公司,相比过去的4个月,5月这一数据是今年以来的高峰。 前4个月分别出现了17起、12起、19起以及14起基金经理变动。自4月1日《基金经理注册登记规则》实施以后,4月份基金经理变动率为今年以来的低谷。5月基金经理这一变动数值,再次让基金经理变动问题浮出水面。 公开资料显示,宝盈、泰达荷银、华安、融通等多家公司都在5月发布了基金经理变动公告。值得注意的是",财经
"79所重点校在河南扩招859人 本一志愿填报开始 截至昨日16时,省外有79所全国重点院校在我省增加招生计划859人,其中文科194人,理科665人。本科一批的征集志愿将于今天24:00后开始填报,届时考生可上网填报。 79所重点高校扩招859人 清华扩招38人,北大扩招39人,人大扩招20人,武大扩招64人......昨日上午11:00,重点批次第一志愿投档结束,各高校纷纷“亮剑”,招生计划增幅之大让人欣喜。重点批次多所高校纷纷扩招,这让我省的生源优势进一步得到凸显。 由于高分考生报",教育
"民生加银增强收益债基获批发行 本报记者 黄金滔 记者昨日获悉,民生加银基金公司旗下第二只产品 民生加银增强收益债券型基金,日前获中国证监会批准并将于近日发行,该基金由中国建设银行托管。 据悉,该基金在投资固定收益金融工具不低于80%的同时,还可以最高20%的资产参与新股申购,并适度参与二级市场股票投资,有望兼顾债市与股市双方面的收益,其预期收益率和长期平均风险低于混合型基金,高于货币市场基金。投资者可通过中国建设银行、民生银行、邮政储蓄、交通银行、招商银行、深发展等",财经
"托福阅读:应该屏弃的六大不良习惯 如果你想彻底的提高自己的英文阅读速度,一定要改掉以下这些可能在你身上发生的阅读习惯: 1。逐字阅读 ---应该采用意群阅读法。 2。回读 ----阅读讲究一气呵成,不要遇到生词,难点就又从头读。容易割裂句子之间的语义关系。 3。指读。 用手,笔指着书一行行读。 4。出声阅读。 5。晃头读。 更多信息请访问:新浪托福频道 托福论坛 托福博客圈 特别说明:由于各方面情况的不断调整与变化,新浪网所提供的所有考试信息仅供参考,敬请考生以权威部门",教育
"基金估值的法律依据和方法 继“瘦肉精”事件在央视播出后,双汇发展股票在3月15日午盘后跌停,自3月16 日起开始停牌。作为证券投资基金 以下简称基金 的重仓股,双汇发展的停牌对每日计算净值并接受申赎的基金而言,挑战不言而喻。基金对双汇发展这只因突发事件而停牌的股票估值问题,引起社会各界的广泛关注,现将基金估值法律依据和方法介绍如下: 一、基金估值的法律依据 基金估值主体在现有基金法律体系中是完备的,无论是《基金法》还是证监会关于基金合同的格式要求、基金估值业务规",财经
"河北2011年成人高考共152299人报名 长城网10月9日讯 陈家玉 河北省2011年成人高考报名工作已于日前结束。据统计,今年河北省成人高考报名人数为152299人,比2010年增长13260人 2010年为139039人 ,增幅为9.5%,创近年来新高。目前,考统一编场工作也已全部结束,考试将于10月15日、16日进行。 从招生类型来看,专升本报名73927人,高起本报名8202人,高起专报名70170人。从学习形式来看,脱产2970人,业余63876人,函授85453人。",教育
"图文:高端访谈现场金牌顾问谈微博使用 3月8日下午,由新浪教育频道主办的“留学微时代 留学领袖谈品牌营销”高端访谈暨第二届五星金牌顾问启动仪式在风景秀丽的北京运河岸上的院子会所隆重举行。图为:金牌顾问陈静谈微博使用经验。",教育
"2011年校长推荐上北大扩至161所中学 本报讯 记者周逸梅 昨晚,北京大学公布明年获得“中学校长实名推荐制”资格的学校,和今年只在13个省份的39所学校试点、推荐90个名额相比,明年扩展到全国范围,161所中学 含2010年首批试点的39所中学 获得资质,推荐学生总额为210名。这意味着,如果北大招生规模不变,拥有校长推荐资格的学生占到7%。 161所学校获认定 北大招办表示,获得北京大学2011年度“中学校长实名推荐制”资格的161所中学及其校长名单在北大招生网上进行为期一",教育
