label,category,text,text_processed
0,体育,"小贝雇特种兵擒获爆料妓女 出示起诉状艾玛被吓哭 贝克汉姆召妓案又有下文了!昨天,小贝安排的私家侦探抓住了躲藏起来的爆料妓女艾玛 尼西,并向后者出示了他递交给洛杉矶高等法院的起诉状。被抓住时,艾玛吓呆了,当场泪流满面。由于小贝方面将此案诉诸法庭后索赔数额达到惊人的2500万美元,因此艾玛准备向媒体透露新的证据 小贝身体上一些不为外人所知的特征。 小贝雇特种兵抓人 在向美国杂志《InTouch》爆料自己曾与小贝发生关系之后,艾玛就藏了起来。但是怒不可遏的贝克汉姆没有放过艾玛,他发全球“通",小贝 特种兵 擒获 爆料 妓女 出示 起诉状 艾玛 吓哭 贝克汉姆 妓案 下文 昨天 小贝 安排 私家侦探 抓住 躲藏 起来 爆料 妓女 艾玛 尼西 后者 出示 递交 洛杉矶 高等法院 起诉状 抓住 艾玛 吓呆了 当场 泪流满面 由于 小贝 方面 此案 诉诸 法庭 索赔 数额 达到 惊人 2500 万美元 因此 艾玛 准备 媒体 透露 证据 小贝 身体 外人 所知 特征 小贝 特种兵 抓人 美国 杂志 InTouch 爆料 自己 小贝 发生 关系 之后 艾玛 起来 怒不可遏 贝克汉姆 没有 放过 艾玛 他发 全球
0,体育,"莱帅:我若是经理早炒了自己 下课后绝不留在国米 新浪体育讯 本周日凌晨,国际米兰将率先开始意甲第32轮的比赛,蓝黑军团将坐镇主场迎战切沃。在连续败给米兰和沙尔克04之后,莱昂纳多和他的球队瞬间陷入了舆论危机当中,丝毫不亚于上半赛季贝尼特斯所处的境地。对于现在这支球队来说,最急需的便是摆脱外界的一起干扰重新起步,这也是莱帅在与切沃赛前发布会上的态度。 发布会一开始,记者们的问题依然围绕国米的两连败展开。输给沙尔克04之后,国米遇到了舆论的狂轰乱炸,从主席莫拉蒂到莱昂纳多再到球员们,都承",莱帅 经理 自己 下课后 绝不 留在 国米 新浪 体育讯 本周 凌晨 国际米兰 率先 开始 意甲 32 比赛 蓝黑 军团 坐镇 主场 迎战 切沃 连续 败给 米兰 沙尔克 04 之后 莱昂纳多 球队 瞬间 陷入 舆论 危机 当中 丝毫 不亚于 上半 赛季 贝尼特 斯所处 境地 对于 现在 这支 球队 来说 急需 便是 摆脱 外界 一起 干扰 重新 起步 莱帅 切沃 赛前 发布会 态度 发布会 开始 问题 依然 围绕 国米 两连败 展开 输给 沙尔克 04 之后 国米 遇到 舆论 轰乱 主席 莫拉蒂 莱昂纳多 球员
3,教育,"高中生正式进入“洋高考”SAT时代 最近,越来越多郑州高中生接触并参加了美国大学入学考试,甚至一些高中也开设了SAT与AP课程,但到底哪个考试能让高中生进入最好的美国大学呢? 为学生详解SAT与AP 针对家长面临的困惑,李争首先对考试进行了介绍,SAT Scholastic Assessment Test 是美国高中生进入美国大学的标准入学考试,其成绩现在已被3600余所美国大学认可,同时也被加拿大所有大学接受。 名师详细解释介绍了SAT的构成: 1 通用考试,也就是推理",高中生 正式 进入 高考 SAT 时代 最近 越来越 郑州 高中生 接触 参加 美国大学 入学考试 甚至 高中 开设 SAT AP 课程 到底 哪个 考试 高中生 进入 最好 美国大学 学生 详解 SAT AP 针对 家长 面临 困惑 李争 首先 考试 介绍 SAT Scholastic Assessment Test 美国 高中生 进入 美国大学 标准 入学考试 成绩 现在 3600 余所 美国大学 认可 同时 加拿大 所有 大学 接受 名师 详细 解释 介绍 SAT 构成 通用 考试 就是 推理
0,体育,"佩特罗夫追尾舒米调查结果:俄罗斯人下站被罚退5位 新浪体育讯 雷诺车手佩特罗夫因追尾舒马赫一事,被罚下站退后5位发车,并给予口头警告。 F1韩国站的第16圈,雷诺车手佩特罗夫在3号弯尝试超越舒马赫的过程中失控,R31以极高的速度追上W02的车尾。 这次事故导致舒马赫的尾翼折断,F1七冠王直接退出了比赛。佩特罗夫尽管设法将赛车开回了维修站,但终因赛车受损严重不得不提前收工。 F1韩国站干事在比赛中途宣布对这起事件展开调查,最终决定对佩特罗夫处以下一站退后5位发车额的处罚,并给予口头警告。",特罗夫 追尾 舒米 调查结果 俄罗斯 人下 新浪 体育讯 雷诺 车手 特罗夫 追尾 舒马赫 一事 退后 发车 给予 口头 警告 F1 韩国 16 雷诺 车手 特罗夫 尝试 超越 舒马赫 过程 失控 R31 以极 速度 追上 W02 车尾 这次 事故 导致 舒马赫 尾翼 折断 F1 冠王 直接 退出 比赛 特罗夫 尽管 设法 赛车 开回 维修站 终因 赛车 受损 严重 不得不 提前 收工 F1 韩国 干事 比赛 中途 宣布 这起 事件 展开 调查 最终 决定 对佩 特罗夫 以下 一站 退后 发车 处罚 给予 口头 警告
0,体育,"季后赛20+10街球王破天荒 1点优势助他pk罗斯隆多 新浪体育讯 北京时间5月1日,魔术客场114-89战胜76人,以总比分4-2晋级第二轮。霍华德被禁赛缺阵,但魔术的三分球21中11击垮76人。拉希德-刘易斯砍下全场最高的29分,JJ-雷迪克投进5个三分球得到15分。拉弗-阿尔斯通16投8中得到21分,希多-特科格鲁拿下12分。顶替霍华德出场的塔戈特得到11分15个篮板。 安德烈-米勒得到全队最高的24分,替补路易斯-威廉姆斯得到17分。依戈达拉表现不佳,得到20分。 对于魔术来说,赛前",季后赛 20 10 街球王 破天荒 优势 pk 罗斯 隆多 新浪 体育讯 北京 时间 魔术 客场 114 89 战胜 76 总比分 晋级 第二轮 霍华德 禁赛 缺阵 魔术 三分球 21 11 击垮 76 拉希德 刘易斯 全场 最高 29 JJ 迪克 投进 三分球 得到 15 拉弗 阿尔斯通 16 得到 21 希多 特科 格鲁 拿下 12 顶替 霍华德 出场 戈特 得到 11 15 篮板 安德烈 米勒 得到 全队 最高 24 替补 路易斯 威廉姆斯 得到 17 依戈 达拉 表现 不佳 得到 20 对于 魔术 来说 赛前
1,科技,"双重防抖DC亲民价 索尼W150报价仅1190 作者:柠檬 外观方面,索尼W150采用金属材质外壳,表面经过了细致的拉丝工艺处理,质感非凡。整机拥有93.7 58.0 24.0mm的外观尺寸,重约142g,具有一定的便携性。提供了红色,金色,银色,黑色多款颜色,男女老少都适用。配备了主流的2.7英寸23万像素液晶屏,画质细腻自然。 索尼W150采用一块1/2.5英寸有效像素为810万的Super HAD CCD感光元件。最高分辨率达到了3264 2448。镜头方面,采用具备5倍光变能",双重 防抖 DC 亲民价 索尼 W150 报价 1190 作者 柠檬 外观 方面 索尼 W150 采用 金属 材质 外壳 表面 经过 细致 拉丝 工艺 处理 质感 非凡 整机 拥有 93.7 58.0 24.0 mm 外观 尺寸 重约 142g 具有 一定 便携性 提供 红色 金色 银色 黑色 多款 颜色 男女老少 适用 配备 主流 2.7 英寸 23 像素 液晶屏 画质 细腻 自然 索尼 W150 采用 一块 2.5 英寸 有效 像素 810 Super HAD CCD 感光 元件 最高 分辨率 达到 3264 2448 镜头 方面 采用 具备 光变
2,财经,"中国如何摆脱美元陷阱 中国社科院世界经济与政治研究所所长余永定: 中国如何摆脱美元陷阱? 徐以升 美国等发达国家市场大规模不限制的财政和货币扩张,将最终给中国带来什么影响?中国接近2万亿美元的外汇储备,在这一场跌宕的市场起伏中会面临什么风险,中国是应该“以不变应万变”,还是“前瞻未来,积极主动”? 中国社会科学院世界经济与政治研究所所长、联合国国际货币和金融体系改革专家委员会委员余永定日前在接受CBN专访时认为,美国巨量的扩张政策,将带来通胀和美元无序贬值的",中国 如何 摆脱 美元 陷阱 中国社科院 世界 经济 政治 研究所 所长 余永定 中国 如何 摆脱 美元 陷阱 徐以 美国 发达国家 市场 大规模 限制 财政 货币 扩张 最终 中国 带来 什么 影响 中国 接近 万亿美元 外汇储备 一场 跌宕 市场 起伏 面临 什么 风险 中国 应该 以不变应万变 还是 前瞻 未来 积极主动 中国社会科学院 世界 经济 政治 研究所 所长 联合国 国际 货币 金融体系 改革 专家 委员会 委员 余永定 日前 接受 CBN 专访 认为 美国 巨量 扩张政策 带来 通胀 美元 无序 贬值
2,财经,"多家基金认为市场不会过度杀跌 震荡短期难改 本报记者 李良 上海报道 在连续多日反弹后,近日A股再度遭遇大幅调整。对此,多家基金在周报中指出,虽然市场当前存在一定的负面因素,但在各项宏观指标向好,外围环境转暖以及管理层力图维护市场健康稳定的影响下,A股市场不会出现过度杀跌,仍将以震荡整固格局为主。 上投摩根指出,10月份A股市场将迎来今年乃至股改以来解禁股的最高峰。据Wind数据统计,10月份两市共解禁限售股3134.69亿股,占全年解禁股份总量的45.45%,按目前的市值水平估",多家 基金 认为 市场 不会 过度 杀跌 震荡 短期 难改 本报记者 李良 上海 报道 连续 多日 反弹 近日 A股 再度 遭遇 大幅 调整 对此 多家 基金 周报 指出 虽然 市场 当前 存在 一定 负面 因素 各项 宏观 指标 外围 环境 转暖 管理层 力图 维护 市场 健康 稳定 影响 A股 市场 不会 出现 过度 杀跌 震荡 整固 格局 为主 摩根 指出 10 月份 A股 市场 迎来 今年 乃至 股改 以来 解禁 最高峰 Wind 数据 统计 10 月份 两市 解禁 限售 3134.69 亿股 全年 解禁 股份 总量 45.45% 目前 市值 水平
1,科技,"阎炎折桂“中国最佳创业投资人榜” 本报记者 张良 《福布斯》中文版昨日发布2008年度“中国最佳创业投资人”榜单。赛富的阎焱、纪源资本的吴家?、IDGVC的周全占据了榜单的前三名。制榜人刘瑞明称,现在“专注投资”的做法越发获得认同并取得良好效果。 该榜单宗旨为推出眼光独特、善于在中国市场把握机会并帮助创业公司共同成长的投资家,以推动中国创业投资行业的发展,并为创业企业寻找投资人提供参考。今年《福布斯》中文版的调研团队针对在中国进行投资的300多位创业投资人进行了调研,并",阎炎 折桂 中国 最佳 创业投资 人榜 本报记者 张良 福布斯 中文版 昨日 发布 2008 年度 中国 最佳 创业投资 榜单 赛富 阎焱 纪源 资本 吴家 IDGVC 周全 占据 榜单 前三名 制榜人 刘瑞明 现在 专注 投资 做法 越发 获得 认同 取得 良好效果 榜单 宗旨 推出 眼光 独特 善于 中国 市场 把握 机会 帮助 创业 公司 共同 成长 投资 推动 中国 创业投资 行业 发展 创业 企业 寻找 投资人 提供 参考 今年 福布斯 中文版 调研 团队 针对 中国 投资 300 多位 创业投资 调研
2,财经,"华安基金6000万元自购基金 华安基金公司已于9月4日完成此轮申购的第二次下单。至此,华安基金此轮6000万元自购旗下基金已快速完成。 据悉,华安基金9月4日申购的2只基金为华安宏利1200万元,华安宝利配置1800万元。此前,该公司已于8月24日申购了华安宏利1200万元,华安中小盘1800万元。 据介绍,这也是继2008年华安基金斥资4200万元分次等额申购旗下4只偏股型基金后,又一次运用公司固有资金投资旗下基金。 徐国杰 已有_COUNT_条评论 我要评论",华安 基金 6000 万元 自购 基金 华安 基金 公司 已于 完成 此轮 申购 第二次 下单 至此 华安 基金 此轮 6000 万元 自购 旗下 基金 快速 完成 据悉 华安 基金 申购 基金 华安 宏利 1200 万元 华安 宝利 配置 1800 万元 此前 公司 已于 24 申购 华安 宏利 1200 万元 华安 小盘 1800 万元 据介绍 2008 华安 基金 斥资 4200 万元 等额 申购 旗下 偏股 型基金 一次 运用 公司 固有 资金 投资 旗下 基金 徐国 已有 COUNT 评论 我要 评论
3,教育,"网友热议:本专科分开高考好不好? 12日,十一届全国人大三次会议新闻中心举行主题为“国家中长期教育改革和发展规划纲要”的集体采访,教育部官员透露,今后本专科招生拟分开高考。 教育部官员说,今后,全国本科、专科一起考试的制度要加以改变。在全国只考本科考试,专科的考试下放到省里进行,把本科、专科分开;一些学生愿意报考专科、报考高职,不需要参加全国的统考,这样可以减轻压力。 此言论一出,立即引起市民的广泛关注。本专科招生分开高考,好吗?昨日,本报记者第一时间进行了调查采访。",网友 热议 本专科 分开 高考 好不好 12 十一届 全国人大 三次 会议 新闻 中心 举行 主题 国家 中长期 教育 改革 发展 规划 纲要 集体 采访 教育部 官员 透露 今后 本专科 招生 分开 高考 教育部 官员 今后 全国 本科 专科 一起 考试 制度 加以 改变 全国 只考 本科 考试 专科 考试 放到 省里 本科 专科 分开 学生 愿意 报考 专科 报考 高职 需要 参加 全国 统考 这样 可以 减轻 压力 言论 一出 立即 引起 市民 广泛 关注 本专科 招生 分开 高考 昨日 本报记者 第一 时间 调查 采访
0,体育,"巴萨买小法为何一再压价 3.6亿负债他们其实没啥钱 上赛季巴萨同时拿到了西甲联赛与欧冠联赛冠军,同时打进了西班牙国王杯决赛,距离再度实现三冠王伟业只差一步,从竞技角度来说可谓无比成功。但在经济方面,巴萨非但没有盈利,反而是亏损了930万欧元。这也从侧面解释了为什么巴萨主席罗塞尔会在小法转会事宜上斤斤计较,宁愿冒与阿森纳谈崩的风险,也要态度强硬地每个欧元必争。 数据显示巴萨上赛季收入达到4.734亿欧元,虽然比2009-2010赛季增加了14%,但支出也达到了4.726亿欧元,同样是比20",巴萨 买小法 为何 一再 压价 3.6 负债 其实 上赛季 巴萨 同时 拿到 西甲 联赛 欧冠 联赛 冠军 同时 打进 西班牙 国王杯 决赛 距离 再度 实现 冠王 伟业 只差 一步 竞技 角度 来说 可谓 无比 成功 经济 方面 巴萨 非但 没有 盈利 反而 亏损 930 欧元 侧面 解释 为什么 巴萨 主席 罗塞尔 小法 转会 事宜 斤斤计较 宁愿 阿森纳 谈崩 风险 态度强硬 每个 欧元 必争 数据 显示 巴萨 上赛季 收入 达到 4.734 欧元 虽然 2009 2010 赛季 增加 14% 支出 达到 4.726 欧元 同样 20
