label,category,text,source_file
2,财经,"民生加银增强收益债基获批发行 本报记者 黄金滔 记者昨日获悉,民生加银基金公司旗下第二只产品 民生加银增强收益债券型基金,日前获中国证监会批准并将于近日发行,该基金由中国建设银行托管。 据悉,该基金在投资固定收益金融工具不低于80%的同时,还可以最高20%的资产参与新股申购,并适度参与二级市场股票投资,有望兼顾债市与股市双方面的收益,其预期收益率和长期平均风险低于混合型基金,高于货币市场基金。投资者可通过中国建设银行、民生银行、邮政储蓄、交通银行、招商银行、深发展等",806281.txt
3,教育,"托福阅读:应该屏弃的六大不良习惯 如果你想彻底的提高自己的英文阅读速度,一定要改掉以下这些可能在你身上发生的阅读习惯: 1。逐字阅读 ---应该采用意群阅读法。 2。回读 ----阅读讲究一气呵成,不要遇到生词,难点就又从头读。容易割裂句子之间的语义关系。 3。指读。 用手,笔指着书一行行读。 4。出声阅读。 5。晃头读。 更多信息请访问:新浪托福频道 托福论坛 托福博客圈 特别说明:由于各方面情况的不断调整与变化,新浪网所提供的所有考试信息仅供参考,敬请考生以权威部门",318364.txt
2,财经,"基金估值的法律依据和方法 继“瘦肉精”事件在央视播出后,双汇发展股票在3月15日午盘后跌停,自3月16 日起开始停牌。作为证券投资基金 以下简称基金 的重仓股,双汇发展的停牌对每日计算净值并接受申赎的基金而言,挑战不言而喻。基金对双汇发展这只因突发事件而停牌的股票估值问题,引起社会各界的广泛关注,现将基金估值法律依据和方法介绍如下: 一、基金估值的法律依据 基金估值主体在现有基金法律体系中是完备的,无论是《基金法》还是证监会关于基金合同的格式要求、基金估值业务规",815282.txt
1,科技,"摩根大通警告称iPad可能引起平板电脑泡沫 新浪科技讯 北京时间3月11日上午消息,摩根大通分析师马克 莫斯科维茨 Mark Moskowitz 日前警告称,平板电脑制造商纷纷追捧苹果iPad取得的成功,这将会导致平板电脑市场泡沫的产生,而且这种泡沫可能会在不久的将来就会破裂。 马克 莫斯科维茨表示,众多制造商将自家的平板电脑推向市场,显然他们高估了平板电脑的市场潜力。他认为苹果以及其他制造商计划在今年出货的平板电脑数量在8100万台,但是产能可能只有6500万台。马克 莫斯科维",595626.txt
3,教育,"河北2011年成人高考共152299人报名 长城网10月9日讯 陈家玉 河北省2011年成人高考报名工作已于日前结束。据统计,今年河北省成人高考报名人数为152299人,比2010年增长13260人 2010年为139039人 ,增幅为9.5%,创近年来新高。目前,考统一编场工作也已全部结束,考试将于10月15日、16日进行。 从招生类型来看,专升本报名73927人,高起本报名8202人,高起专报名70170人。从学习形式来看,脱产2970人,业余63876人,函授85453人。",291977.txt
3,教育,"图文:高端访谈现场金牌顾问谈微博使用 3月8日下午,由新浪教育频道主办的“留学微时代 留学领袖谈品牌营销”高端访谈暨第二届五星金牌顾问启动仪式在风景秀丽的北京运河岸上的院子会所隆重举行。图为:金牌顾问陈静谈微博使用经验。",289013.txt
3,教育,"2011年校长推荐上北大扩至161所中学 本报讯 记者周逸梅 昨晚,北京大学公布明年获得“中学校长实名推荐制”资格的学校,和今年只在13个省份的39所学校试点、推荐90个名额相比,明年扩展到全国范围,161所中学 含2010年首批试点的39所中学 获得资质,推荐学生总额为210名。这意味着,如果北大招生规模不变,拥有校长推荐资格的学生占到7%。 161所学校获认定 北大招办表示,获得北京大学2011年度“中学校长实名推荐制”资格的161所中学及其校长名单在北大招生网上进行为期一",305181.txt
3,教育,"上海19所国家级重点中职校大联展 编者的话 读国家级中职校也是幸福指数高的理由 近年来,本市众多的国家级重点中职校发生着巨大的变化,日益成为“优质教育资源”的代名词。为推进“中职振兴计划”,让初三学生及家长全方位了解这些中职名校,在上海市教育考试院中招办的指导下,由新闻晨报、上海教育电视台、上海中学生报等传媒发起实施了“中职联合宣传”。在此,我们仅撷取其中具有代表性的20家国家级重点、中外合作中职名校,向广大考生和家长进行展示和推荐。 上海信息技术学校校长邬宪伟表示,过",322596.txt
2,财经,"市场走势扑朔迷离 投资应该暂时观望 黄如斌 由于投资者预期希腊将通过新的财政紧缩方案以避免出现债务违约,27日纽约股市三大指数全线上涨;原油价格受国际能源署释出6000万桶原油库存消息影响继续维持弱势震荡,NYMEX 8月合约收盘下跌0.55美元收在每桶90.61美元;LME基本金属各品种收盘涨跌不一,期铜小幅下跌收在每吨9000美元之下;CBOT农产品走势分化,豆类品种收盘小幅上涨,而美玉米美小麦等收盘下跌;美原糖小幅下跌;美棉远月合约盘中一度触及跌停板,但尾盘强劲上涨",830521.txt
0,体育,"商瑞华:学习男足打好亚洲杯 我们比韩国有一优势 新浪体育讯 18日中午在锦江宾馆四季厅,女足主帅商瑞华和队长毕妍出席了中韩战赛前新闻发布会。商瑞华表示:“希望中国在本届亚洲杯上发挥出最高水平,向东亚四强赛上的男足学习。 中韩两队各有特点,韩国队控球占上风,但中国队速度有优势。” 商瑞华首先表示:“韩国女足近几年发展很快,东亚四强赛打日本和中国表现都不错,首场比赛中国和韩国交手,这将是一场精彩的比赛,现在韩国女足的风格更趋向于日本队, 讲究技术配合。我希望女足能向东亚四强赛上的男足学习",806.txt
1,科技,"Twitter回应收购:欲打造可盈利商业模式 新浪科技讯 北京时间1月3日下午消息,Twitter联合创始人比兹 斯通 BizStone 在上周末接受媒体采访时表示,Twitter不仅想成为一家受欢迎的网站,更想打造可盈利的商业模式,而不是被其他企业收购。Twitter曾于2008年拒绝了Facebook 5亿美元的收购要约。 “我们创造了一项人们认为有价值的业务,”他说,“但是我们尚未创造一种商业模式,我们确实希望实现这个目标。” 据报道,Facebook CEO创始人马克 扎克",569409.txt
2,财经,"部分商品储备政策性业务享税收优惠政策 财政部、国家税务总局日前明确中央和地方部分商品储备政策性业务有关税收优惠政策。承担粮 含大豆 、食用油、棉、糖、肉、盐 限于中央储备 6种商品储备任务,取得财政储备经费或补贴的商品储备企业可享受此优惠。",832389.txt
1,科技,"无线“后邵逸夫时代”首波振荡:陈志云被查 覃羿彬 “你怎么肥成这个样子,太离谱了,完全没有自律。”在2009年4月的一次专访中,TVB 0511.HK 电视广播业务总经理陈志云,如是回忆香港知名制片人施南生在上世纪90年代初对其的一次当头棒喝,促成其减肥成功。此后,他对“自律”二字也更为重视。 一年后的3月11日,陈的“自律”遭遇严重质疑:香港廉政公署在当天逮捕陈志云以及其余四位人士。12日,廉政公署披露案情,表示陈志云涉嫌收受广告制作公司董事提供的利益,帮助后者获得TVB制作",554667.txt
1,科技,"PE爆发增长后获利渐难 未来一年退出率或下降 每经记者 徐皓 发自上海 近年来全球股权私募基金正在发生一些显著的变化。根据GrantThornton京都天华会计师事务所 以下简称GT京都天华 近年来对全球股权私募基金跟踪调研发现,投资资金的热点更多地从成熟市场转向新兴市场,同时PE的投资也更为审慎,更为注重企业的成长并更加深入地参与到被投资企业的管理中。而投资标的也从传统产业向消费、新兴产业等方向转移。GT京都天华最新调研结果显示,全球约60%的私募股权基金认为未来一年投资活动将增",584237.txt
0,体育,"小贝雇特种兵擒获爆料妓女 出示起诉状艾玛被吓哭 贝克汉姆召妓案又有下文了!昨天,小贝安排的私家侦探抓住了躲藏起来的爆料妓女艾玛 尼西,并向后者出示了他递交给洛杉矶高等法院的起诉状。被抓住时,艾玛吓呆了,当场泪流满面。由于小贝方面将此案诉诸法庭后索赔数额达到惊人的2500万美元,因此艾玛准备向媒体透露新的证据 小贝身体上一些不为外人所知的特征。 小贝雇特种兵抓人 在向美国杂志《InTouch》爆料自己曾与小贝发生关系之后,艾玛就藏了起来。但是怒不可遏的贝克汉姆没有放过艾玛,他发全球“通",43681.txt
0,体育,"伤病汇总:公牛有喜有忧 绿衫军内线二将即将复出 新浪体育讯 北京时间4月5日消息,季后赛日益逼近,各支NBA球队都是整兵待战。随着常规赛的接近尾声,一些伤员也都临近复出,不过消息总是几家欢喜几家愁,让我们来看看伤病消息汇总吧: 公牛 主力中锋乔金-诺阿因脚踝伤势缺席了此前的两场比赛。《芝加哥论坛报》的记者KC-约翰逊在自己的微博上透露,诺阿今天已经回到了训练场上,预计他能够在明天公牛对阵太阳的比赛中复出。 不过公牛并不是只有好消息,据CSN的公牛随队记者阿格雷-萨姆微博爆料,主力大前",104728.txt
2,财经,"市场分化严重 沪锌保持观望 蒲公英交易指导中心 黄如斌 受利比亚动荡局势影响,周二美国股市收盘大幅下滑,标普500指数创下了8月来最大单日跌幅;原油期货收盘小幅上涨,NYMEX 04合约收在每桶95美元之上;受中国市场出现下跌拖累,LME基本金属全线下跌;受中东紧张局势等因素拖累,CBOT农产品全线下跌,其中美玉米及美麦收于跌停板位置;美原糖小幅下跌,美棉花继续大幅下跌。美元指数冲高回落;黄金期货价格小幅下跌。 我们看到昨晚外盘除原油及黄金外,其它品种 包括金属及",828452.txt
3,教育,"及时纠正:2010年备战考研英语两大误解 在长期进行考研英语教学的过程中,英语教研室老师总结了大部分考研学生对英语学习存在的量大常见误解,如下所示,希望各位同学提高警惕,不要步入误区。即使已经进入误区,也不要慌张,老师们已经总结出纠正的方法,让同学们可以及时地“悬崖勒马”。 误解一:只要掌握技巧,就可以应付考试。 总体而言,考研学生心态比较浮躁。有些很早就开始准备,但是学习的劲头往往不能持续很久。进入后半年,这些学生会变得焦躁,这时开始急寻各种所谓技巧、重点,并将其奉为必胜法宝",313039.txt
